"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"CIÊNCIAS BIOLÓGICAS ";"Bacharelado";"Integral";"50";"338485"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Noturno";"50";"338490"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"DIREITO";"Bacharelado";"Noturno";"40";"338507"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENFERMAGEM";"Bacharelado";"Integral";"30";"338486"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENGENHARIA AGRONÔMICA";"Bacharelado";"Integral";"50";"338492"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENGENHARIA FLORESTAL";"Bacharelado";"Integral";"50";"338484"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - ESPANHOL";"Licenciatura";"Vespertino";"50";"338491"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - INGLÊS";"Licenciatura";"Matutino";"50";"338504"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Noturno";"50";"338503"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"PEDAGOGIA";"Licenciatura";"Vespertino";"50";"338476"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ABI - CIÊNCIAS SOCIAIS";"Área Básica de Ingresso (ABI)";"Noturno";"55";"338517"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ABI - FÍSICA";"Área Básica de Ingresso (ABI)";"Vespertino";"55";"338519"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Integral";"50";"338475"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"50";"338514"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"CIÊNCIAS ECONÔMICAS";"Bacharelado";"Noturno";"50";"338470"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"DIREITO";"Bacharelado";"Noturno";"50";"338469"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"EDUCAÇÃO FÍSICA";"Bacharelado";"Integral";"50";"338474"
