"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"CIÊNCIAS BIOLÓGICAS ";"Bacharelado";"Integral";"50";"256936"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Noturno";"50";"256941"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"DIREITO";"Bacharelado";"Noturno";"40";"256958"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENFERMAGEM";"Bacharelado";"Integral";"30";"256937"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENGENHARIA AGRONÔMICA";"Bacharelado";"Integral";"50";"256943"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENGENHARIA FLORESTAL";"Bacharelado";"Integral";"50";"256935"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - ESPANHOL";"Licenciatura";"Vespertino";"50";"256942"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - INGLÊS";"Licenciatura";"Matutino";"50";"256955"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Noturno";"50";"256954"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"PEDAGOGIA";"Licenciatura";"Vespertino";"50";"256927"
