"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"CIÊNCIAS BIOLÓGICAS ";"Bacharelado";"Integral";"50";"308143"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Noturno";"50";"308148"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"DIREITO";"Bacharelado";"Noturno";"40";"308165"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENFERMAGEM";"Bacharelado";"Integral";"30";"308144"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENGENHARIA AGRONÔMICA";"Bacharelado";"Integral";"50";"308150"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"ENGENHARIA FLORESTAL";"Bacharelado";"Integral";"50";"308142"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - ESPANHOL";"Licenciatura";"Vespertino";"50";"308149"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - INGLÊS";"Licenciatura";"Matutino";"50";"308162"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Noturno";"50";"308161"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Cruzeiro do Sul";"CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA";"PEDAGOGIA";"Licenciatura";"Vespertino";"50";"308134"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ABI - CIÊNCIAS SOCIAIS";"Área Básica de Ingresso (ABI)";"Noturno";"55";"308174"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ABI - FÍSICA";"Área Básica de Ingresso (ABI)";"Vespertino";"55";"308176"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Integral";"50";"308133"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"50";"308172"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"CIÊNCIAS ECONÔMICAS";"Bacharelado";"Noturno";"50";"308128"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"DIREITO";"Bacharelado";"Noturno";"50";"308127"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"EDUCAÇÃO FÍSICA";"Bacharelado";"Integral";"50";"308132"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"EDUCAÇÃO FÍSICA";"Licenciatura";"Matutino";"50";"308155"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENFERMAGEM";"Bacharelado";"Integral";"30";"308125"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENGENHARIA AGRONÔMICA";"Bacharelado";"Integral";"50";"308123"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENGENHARIA CIVIL";"Bacharelado";"Integral";"50";"308135"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENGENHARIA ELÉTRICA";"Bacharelado";"Integral";"50";"308164"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENGENHARIA FLORESTAL";"Bacharelado";"Integral";"80";"308137"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"FILOSOFIA";"Licenciatura";"Noturno";"50";"308153"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"GEOGRAFIA";"Bacharelado";"Vespertino";"40";"308156"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"GEOGRAFIA";"Licenciatura";"Matutino";"50";"308124"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"HISTÓRIA";"Bacharelado";"Vespertino";"50";"308146"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"HISTÓRIA";"Licenciatura";"Matutino";"50";"308129"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"HISTÓRIA";"Licenciatura";"Noturno";"50";"308130"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"JORNALISMO";"Bacharelado";"Noturno";"50";"308138"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - ESPANHOL";"Licenciatura";"Noturno";"50";"308154"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - FRANCÊS";"Licenciatura";"Vespertino";"50";"308160"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - INGLÊS";"Licenciatura";"Vespertino";"50";"308159"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - LIBRAS";"Licenciatura";"Matutino";"50";"308166"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Vespertino";"50";"308158"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"MATEMÁTICA";"Licenciatura";"Vespertino";"50";"308131"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"MEDICINA";"Bacharelado";"Integral";"80";"308139"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"MEDICINA VETERINÁRIA";"Bacharelado";"Integral";"50";"308157"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"MÚSICA";"Licenciatura";"Integral";"40";"308145"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"NUTRIÇÃO";"Bacharelado";"Integral";"50";"308163"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"PEDAGOGIA";"Licenciatura";"Vespertino";"50";"308126"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"PSICOLOGIA";"Bacharelado";"Integral";"50";"308173"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"QUÍMICA";"Licenciatura";"Matutino";"50";"308141"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"SAÚDE COLETIVA";"Bacharelado";"Integral";"50";"308152"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"SISTEMAS DE INFORMAÇÃO";"Bacharelado";"Integral";"50";"308136"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"UNIVERSIDADE FEDERAL DO ACRE";"ABI - TEATRO";"Área Básica de Ingresso (ABI)";"Integral";"50";"308175"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"ALIMENTOS";"Tecnológico";"Noturno";"30";"298038"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Noturno";"40";"298060"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"DESIGN DE INTERIORES";"Tecnológico";"Matutino";"20";"298035"
